objID,modelMag_u,modelMag_g,modelMag_r,RA,DEC,type
1237671939804627918,24.88559,23.06855,22.26211,258.368593762948,64.0359652686674,3
1237671939804627917,25.80961,21.4962,20.6516,258.367627763572,64.0352396011045,3
1237671939804627916,23.41232,22.65464,21.80749,258.368337018055,64.0345840074562,6
1237671939804627829,22.97816,22.20369,21.96242,258.277142592366,64.0885928149858,3
1237671939804627599,23.56494,20.70302,19.44688,258.278472077511,64.0796442216652,6
1237671939804627594,20.78101,18.78804,17.75999,258.296719007661,64.0154601343358,3
1237671939804562562,24.6516,22.28948,22.13495,258.192370032006,64.0221865621817,3
1237651297648247986,24.56747,26.82774,22.87144,258.193019997785,64.1081591567706,3
1237651297648247329,20.66185,18.73705,17.85046,258.11708498098,64.0035184583665,3
1237651297648246963,23.57224,21.23194,20.42546,258.116874350198,64.0441164208847,3
1237671939804627854,24.12523,22.7032,21.52789,258.316820169105,64.036744182985,3
1237671939804627848,25.46538,21.5997,20.97371,258.317392328382,64.0249826833665,3
1237651297648313459,25.71782,24.09836,22.8986,258.060618273964,63.9930287173283,6
1237651297648247643,23.15717,20.78363,19.63482,258.03609548172,64.0844781977341,6
1237651297648247808,22.85524,21.56646,20.925,258.036296651621,64.0023357425432,3
1237671939804627290,19.98653,18.26927,17.52288,258.331798129021,63.9930657812674,3
1237671939804626973,23.72363,22.31827,20.64759,258.332830597695,64.0417007451869,6
1237671939804562780,23.1795,22.28485,21.43389,258.035124903756,64.0255668134942,3
1237671939804562532,25.58157,23.56466,21.60009,258.177343114527,63.9959890947485,3
1237671939804562345,21.62638,21.5202,20.56145,258.036170864614,64.0023270176619,3
1237671939804562074,23.83596,20.75405,19.66753,258.036065589792,64.0844790163109,6
1237671939804561846,25.14187,24.7311,24.32648,258.035336510234,63.9963594424095,3
1237651297648312684,19.68987,18.32778,17.58037,258.331800571647,63.9930789305754,3
1237671939804628513,24.51168,24.33319,23.97454,258.332708026029,64.0911718829494,3
1237671939804627329,21.95737,21.724,20.5058,258.331851663676,64.067956888765,6
1237651297648246957,22.64016,21.47239,20.33641,258.100817011273,64.0702519141638,6
1237651297648313246,25.19646,24.72498,23.14452,258.177457380971,63.9960284201409,3
1237651297648246920,19.76474,17.7311,16.76601,258.181672928317,64.0535523095297,3
1237651297648246929,20.77736,18.46987,17.49989,258.109816046191,64.0821264784882,3
1237651297648247037,21.78164,25.11437,24.80303,258.180967348754,64.0188509992545,3
1237651297648247044,20.54597,18.41527,17.47009,258.286966881288,64.0270383388867,3
1237651297648247779,22.64434,22.25869,21.33399,258.022583665977,64.0123328160595,3
1237651297648247928,23.06296,23.21912,21.51238,258.023601482578,64.0154949289491,3
1237651297648312865,23.5668,22.49083,22.14106,258.256339425747,64.0210819661208,3
1237651311070019775,25.05155,23.7916,22.62942,258.385667522614,64.0083016289176,6
1237651311070020252,22.64192,20.74239,20.06221,258.354200547012,64.0390249001369,3
1237651311070020538,24.47762,22.52361,21.62343,258.326772228907,64.032836195515,3
1237671939804561433,16.35547,14.85894,14.86561,258.024108597013,64.0445563346194,6
1237671939804561484,19.58479,17.71295,16.78555,258.181636206375,64.0535395386398,3
1237671939804561491,21.05589,18.8184,17.84799,258.109779737115,64.0821197520821,3
1237671939804561567,21.33672,19.59355,18.69633,258.181054740917,64.0188469397335,3
1237671939804562485,23.70106,22.34153,21.6958,258.109594086362,64.0934055718969,3
1237671939804562877,23.86459,23.29881,22.392,258.181215746474,64.1042870203998,3
1237671939804626985,22.88343,22.06859,21.2775,258.353590281338,64.0582954064336,3
1237671939804626999,25.19484,22.69397,21.48902,258.353925165174,64.0389503336272,3
1237671939804627002,24.5093,23.82232,22.26577,258.386336769168,64.0391234541544,6
1237671939804627009,24.45451,22.93331,22.51934,258.309058812757,64.0592250681349,3
1237671939804627309,23.27259,20.24195,18.84085,258.308209112368,64.0721227773844,6
1237671939804628282,24.93143,23.35665,22.43983,258.256805856465,64.0831091034049,3
1237671939804628293,24.75685,23.93352,22.40244,258.307860612984,64.0138659553237,6
1237671939804628311,23.55154,23.47857,22.43649,258.354178264182,63.9969103116473,3
1237671939804627660,24.49058,21.50551,20.0241,258.286637370558,64.0763701394925,6
1237671939804627384,25.05336,24.72978,23.9954,258.385855001994,64.0166728159031,6
1237671939804627339,24.95755,24.9848,24.39766,258.309133407542,64.0792901021924,3
1237671939804627314,22.19194,20.87511,20.33762,258.309037721359,64.0750994492981,6
1237671939804627074,20.27809,18.4358,17.50853,258.286882232042,64.0270184094994,3
1237671939804562980,23.45878,23.99034,22.74806,258.181891690166,64.0224216675528,3
1237671939804562901,25.18052,24.17646,22.21742,258.257254172538,63.994905671026,6
1237671939804562771,23.53355,22.91508,22.06335,258.02349448319,64.0310840996121,3
1237671939804562762,24.65816,23.21078,21.66472,258.023593033411,64.0154718852824,3
1237651311070020554,22.27719,22.91943,21.66936,258.353909792337,64.0047865798577,3
1237651311070020509,24.48646,22.77487,21.78514,258.385596909147,64.087563792694,6
1237651311070020277,25.66202,21.26132,20.08485,258.353946277824,64.028950868194,6
1237651311070020165,23.25688,21.56988,19.98143,258.28670575653,64.0764029104527,6
1237651311070019666,24.88244,23.07858,22.01467,258.308819619033,64.059044370618,6
1237651297648246895,16.15904,13.84133,12.85801,258.024013425966,64.0445644447588,6
1237671939804628326,23.26127,22.24359,20.86316,258.385385617726,64.0082896915561,3
1237671939804627979,23.6166,22.48915,21.60886,258.385666054806,64.0875176255739,3
1237671939804627893,23.63329,21.31989,20.05229,258.353901465376,64.0289420209742,6
1237671939804627879,22.15406,22.34644,21.74498,258.354062914563,64.0047292262127,3
1237671939804627861,23.86098,22.57436,21.97218,258.326830715417,64.0327661355526,3
1237671939804627844,22.37571,22.90822,22.92645,258.326279140306,63.9901078145487,3
1237671939804627281,24.33704,24.18662,23.35092,258.308010615658,64.0260500002271,6
1237671939804562648,24.78432,23.25769,22.53295,258.256491479425,64.020962895509,3
1237651311070019654,24.29881,21.68402,20.76387,258.325959098576,64.0848267159228,3
1237651311070019652,22.92009,22.14197,21.21053,258.35351256511,64.0582553922275,6
1237651311070019649,21.95383,20.89246,20.28067,258.30911476218,64.0750875556196,6
1237651311070019641,24.43114,21.13956,19.85018,258.308303434009,64.0721098950618,6
1237651297648247996,24.42755,23.27612,21.99847,258.256575251394,64.0830676274524,6
1237651297648313248,25.13607,25.7616,22.33006,258.307854506546,64.0137756730245,6
1237651297648313261,24.92952,24.1256,21.77369,258.257326380748,63.9948926787535,6
1237651297648246927,22.0979,19.45596,18.43131,258.157534469222,64.0786379165424,6
1237651297648247176,21.75096,20.84689,20.56004,258.156066335936,64.098739572973,6
1237651297648247303,24.76938,22.53042,21.39338,258.157180259623,64.0217294560826,6
1237651297648247829,22.7529,21.85353,21.1161,258.076834657871,63.9992174259495,3
1237651297648247893,24.70412,22.88095,22.09849,258.157311570358,64.1037951560529,3
1237651311070019772,24.70864,22.88847,21.27073,258.382604971537,64.0127814836665,6
1237671939804561486,21.90121,19.45581,18.47536,258.157507385494,64.0786144940529,6
1237671939804561900,20.07128,18.2945,17.40233,258.077055012006,64.0080771366431,3
1237671939804561997,20.3571,18.21394,17.31192,258.230847152985,64.0292541978407,3
1237671939804561999,19.72405,18.28127,17.63827,258.230950966989,64.0324090245585,3
1237671939804562884,24.04622,23.13462,22.09581,258.231103866875,64.007193645585,3
1237671939804626960,19.04141,17.07117,16.15865,258.343897713927,64.0489907504473,3
1237671939804627980,22.28296,20.40585,19.65939,258.381510765723,64.1089068814883,3
1237671939804627385,24.445,24.11206,23.03516,258.382753536393,64.0102931102904,3
1237671939804627382,24.28623,23.37737,21.77241,258.382640976852,64.012733141486,6
1237671939804627332,23.09843,22.47116,22.46879,258.343365295516,64.0735508008601,6
1237671939804626954,16.40733,15.00754,15.67362,258.381513625587,64.0437840282177,6
1237671939804562654,23.57832,22.03078,21.57159,258.230986095971,64.0948541400347,6
1237671939804562398,22.27669,21.95539,20.80173,258.076706331744,63.9991731006685,3
1237671939804561974,22.0541,21.04895,20.59399,258.156010534084,64.0987078933467,6
1237651311070019786,23.54262,24.2898,22.46726,258.38182583724,64.0169564746184,6
1237651311070019703,24.37263,23.6095,22.6658,258.343382261863,64.0735573908273,3
1237651311070019628,15.80263,14.22963,13.75009,258.381547202529,64.0437824382764,6
1237651311069954864,22.16319,20.69672,19.83176,258.381537427885,64.108925749028,3
1237651297648247738,23.81627,22.59258,20.97165,258.230733640193,64.0742824211339,6
1237651297648247695,22.72152,21.99091,21.35759,258.231008514141,64.094872077371,6
1237651297648247315,20.24181,18.16848,17.25303,258.230903822153,64.0292634948898,3
1237651297648247306,20.3525,18.34194,17.42047,258.077107730469,64.0080781781269,3
1237671939804628438,25.80741,24.26,23.86617,258.342711330591,64.0377167315968,3
1237671939804628444,25.17928,23.68577,23.1165,258.382234621201,63.9981419338816,6
1237671939804628325,22.15177,22.75344,21.58238,258.3816661155,64.0169140062511,3
1237671939804562639,24.75599,22.30106,20.98089,258.230689369853,64.0742627798272,6
1237671939804562557,23.0623,22.72331,22.05041,258.157277101009,64.1037712744367,3
1237671939804561954,24.56499,22.77213,21.51293,258.157111867853,64.0217302992507,6
1237651311070019637,18.98775,17.01999,16.12137,258.343890593459,64.0489908002505,3
1237651297648247317,19.64793,18.29642,17.6146,258.231005962849,64.0324426654799,3
1237651297648313468,24.18733,25.57764,22.4242,258.231266815655,64.0070879404437,3
1237651297648246909,22.20352,18.18711,17.36835,258.197126134388,64.0547077899061,6
1237651297648246984,23.85622,23.36457,22.26213,258.087262326435,64.0293002541275,6
1237651297648247004,22.0738,21.6324,20.44632,258.236531291665,64.0531295439764,6
1237651297648247805,23.0261,21.96684,21.56101,258.087314667582,64.0108968467883,6
1237651297648247812,24.19941,20.86658,19.89569,258.197614718418,64.0240688617065,6
1237651297648247888,24.95418,23.21127,22.17525,258.085784198456,64.1032575582879,3
1237651297648247912,23.36604,24.17394,22.15093,258.237507250666,64.07538166373,6
1237651297648248003,26.18069,25.04179,23.07856,258.236392016856,64.0597951568941,6
1237651297648312506,20.13792,18.13764,17.22567,258.13223895087,63.9973404023306,3
1237651297648312893,23.46708,21.50812,19.61118,258.28386769953,64.010636120663,3
1237651297648312912,21.39743,20.1163,19.35568,258.28359927088,64.003610128196,3
1237651311069954855,23.4487,22.47455,22.07787,258.309897239,64.1038685483466,6
1237651311070019669,25.34049,22.5487,21.53138,258.336342756297,64.0640617236903,6
1237651311070019670,23.67192,22.30316,21.71026,258.311107130171,64.0601409730427,3
1237651311070020494,22.90086,22.46173,21.64869,258.335868391576,64.0980851101809,3
1237671939804561467,20.12306,18.15513,17.37216,258.19706882504,64.05467478071,6
1237671939804561511,20.6789,25.11439,24.80204,258.132004950554,64.0705319643178,6
1237671939804561537,24.54291,24.09975,22.14987,258.087375214841,64.0292336512764,6
1237671939804561650,23.28469,21.0124,20.06925,258.236553747156,64.0531396343037,3
1237671939804561659,25.99993,24.0865,22.63791,258.2374796455,64.0483453569903,6
1237671939804561928,20.20772,18.24144,17.3039,258.132192927414,63.9973435542129,3
1237671939804562092,25.19745,20.90734,19.85843,258.197546606563,64.0240386348657,6
1237671939804562425,22.88648,21.8083,21.42366,258.087155622726,64.0108462535467,6
1237671939804562560,24.78764,25.14565,23.84887,258.198136524141,63.9935804785873,6
1237671939804562909,24.61917,23.82141,22.50187,258.236236992816,64.0598123438033,6
1237671939804627000,24.6447,22.6783,22.07845,258.310839544592,64.0601821535553,3
1237671939804627298,18.47799,17.75812,17.6492,258.33538747109,64.0094516635584,3
1237671939804627313,19.78808,19.92507,20.25423,258.335093513646,64.0819718555558,6
1237671939804627320,23.2828,22.6416,21.95732,258.336282902847,64.0640359857212,6
1237671939804627324,23.69305,23.89021,24.58869,258.336383406337,64.072441685581,6
1237671939804627346,24.29933,24.8325,24.41432,258.30974656877,64.0677595520208,3
1237671939804627713,22.1164,21.75496,21.72388,258.335341291541,64.0223811363472,3
1237671939804627795,26.24118,21.54489,19.68435,258.283802669888,64.0106279198587,3
1237671939804627835,24.32201,22.39341,20.68974,258.282708452697,64.0833323546945,3
1237671939804627870,22.4662,22.26836,21.62152,258.3097798556,64.103886468147,3
1237671939804627899,25.13737,21.42772,20.91229,258.335973501541,64.0981692497931,3
1237671939804628432,25.08142,22.53311,22.16851,258.310245060969,64.011599559821,3
1237671939804627787,21.39682,20.11707,19.34535,258.283478691524,64.003580533371,3
1237671939804627712,24.91822,22.92564,20.61701,258.334958402622,64.0228647333919,3
1237651311070020284,21.99505,21.42753,20.20697,258.335217195247,64.0226145534087,3
1237651311070019889,18.42289,17.73395,17.6092,258.33541886739,64.0094639546347,3
1237651311070019647,20.0436,25.11495,24.80154,258.335096705741,64.0819609436614,6
1237651297648313252,22.91483,23.4888,22.43165,258.310199392986,64.0116592189132,6
1237651311069954842,24.56573,22.81608,21.55034,258.266185819499,64.1036731619524,6
1237651311070020266,23.53507,22.36518,22.52835,258.359345542665,64.0326320747097,3
1237651311070020278,24.04638,21.39977,20.38756,258.358256179621,64.0279478565577,6
1237671939804561523,23.5182,21.52802,20.98033,258.164468640371,64.0776730342908,3
1237671939804561525,28.41815,26.18082,16.19823,258.164157602256,64.0663379385839,3
1237671939804562030,19.90379,18.87459,18.63715,258.26622326821,64.0331796477187,3
1237671939804562522,25.32426,24.56783,22.57686,258.163941241543,63.9978879291192,6
1237671939804562815,25.24982,23.36424,22.48146,258.064628998354,64.0865123472943,6
1237671939804562920,26.19138,22.78603,21.56638,258.266251096047,64.0400934882052,3
1237671939804562961,24.42858,24.79071,23.5678,258.065429829693,63.9903830450955,3
1237671939804562969,26.05685,24.54683,23.26805,258.064540095064,64.1002620770145,6
1237671939804627020,25.41687,24.13099,22.98845,258.358899444482,64.0529142724302,3
1237671939804627619,22.8138,20.79194,19.3329,258.359674383113,63.9978613645674,6
1237671939804627815,24.86972,23.05537,22.4374,258.266105475576,64.0776279626243,6
1237671939804627825,24.8003,22.75552,21.45241,258.26609532567,64.1037045612981,6
1237671939804627885,22.31597,21.46671,21.09369,258.358431405105,64.0061554229082,6
1237671939804627894,25.4397,21.32939,20.28027,258.358146192274,64.0279572261314,6
1237671939804628288,22.35947,23.24042,22.32255,258.265312193998,64.0930007684169,3
1237671939804628317,24.1548,23.18425,22.28877,258.359686730528,64.0326525598081,3
1237671939804628320,25.60123,23.76863,22.36547,258.358061217489,64.0605630572972,3
1237671939804627252,25.04438,23.13905,21.97474,258.264976061357,64.0693469505319,3
1237671939804562977,24.06751,24.36125,23.72542,258.164257581576,64.0087075897222,6
1237651311070020317,21.73393,21.30982,21.01443,258.358470919416,64.0061615946575,6
1237651311070020064,24.51797,20.74285,19.31764,258.359648470543,63.9978510373378,6
1237651297648313466,25.30897,24.73862,22.38696,258.163967107536,63.9978492463152,3
1237651297648313458,23.63279,24.97084,23.22249,258.164316231467,64.0086987254769,3
1237651297648247992,22.60402,23.08987,22.55735,258.265362771632,64.0929390178331,3
1237651297648247895,24.42447,23.76513,22.12076,258.064702577941,64.0864979988265,6
1237651297648247320,19.75913,18.86681,18.63058,258.266255836162,64.033190920463,3
1237651297648247237,25.16897,23.60553,21.00448,258.26502234164,64.0693832743313,3
1237651297648246968,23.23649,21.80816,21.08395,258.164189792326,64.0663483147609,6
1237651297648246959,24.51878,21.57697,20.66687,258.16452959618,64.0777468769831,6
1237671939804627037,24.43912,24.31717,24.22572,258.266385839601,64.0480726242862,6
1237671939804561931,25.03793,23.64764,22.72744,258.136881480365,63.9985136359957,6
1237671939804626961,19.85969,17.76187,16.80067,258.333247294098,64.0568120565844,3
1237671939804627035,25.06531,24.66963,24.11593,258.333577188207,64.0503678267544,3
1237671939804627330,23.49629,24.63193,23.79912,258.333269260724,64.0691661282092,6
1237671939804627834,23.26117,22.02752,20.06586,258.280808772607,64.0836235704188,3
1237671939804627942,24.01805,24.78121,23.3115,258.365123288449,64.0859561909075,6
1237671939804628308,23.69414,23.3736,22.11391,258.333100037397,64.0256177598836,3
1237671939804628514,25.05076,24.05923,24.20306,258.363484900972,64.0939320766887,6
1237671939804627850,22.44241,22.04049,21.10991,258.29974863666,64.0769885300659,3
1237671939804627836,24.46627,22.84772,22.01958,258.281262512543,64.085613273844,3
1237671939804627596,23.78484,22.37194,21.57588,258.300186193968,64.0198262983771,6
1237671939804627353,20.63508,18.73167,17.80722,258.36423402497,63.9920816666655,3
1237671939804627072,18.49192,17.00065,16.38877,258.280792962854,64.0319260593415,6
1237671939804627021,24.50825,24.63838,22.93314,258.282333780731,64.0478909638099,6
1237671939804563016,23.03228,22.94671,22.33719,258.045124060253,64.0540672180187,3
1237671939804562919,23.47723,23.39547,22.7341,258.280989504264,63.9933718802684,6
1237671939804562918,25.67274,24.08632,22.42897,258.243883700322,64.0858629635688,6
1237671939804562843,25.33412,24.5906,21.964,258.13737300969,64.0238721202303,6
1237671939804562665,22.5565,22.47833,22.01555,258.281838759254,63.9906549391876,3
1237671939804562623,23.4703,21.80543,19.89048,258.243508921829,64.0101664347128,3
1237671939804562586,23.14319,21.18533,20.42556,258.201335282891,64.0386570068615,3
1237671939804562559,25.41751,22.10435,20.71431,258.201473405516,63.9940239577962,3
1237671939804562406,24.81314,21.58071,20.69556,258.044261928645,64.0912646677982,3
1237671939804562400,25.23433,22.0606,21.10995,258.04550283083,64.0830556989891,3
1237671939804562360,24.03442,21.59733,21.17596,258.045011680623,64.0227957188647,3
1237671939804562359,24.20885,24.81607,23.99199,258.044513980332,64.0238101438165,3
1237671939804562162,21.34291,20.38534,20.02995,258.200529384886,64.1021883266115,6
1237671939804561902,22.27388,19.74077,18.37358,258.04586688182,64.087333653076,6
1237671939804561894,21.90253,21.88239,21.34235,258.045110180579,64.0710366171607,3
1237671939804561893,23.88388,24.85959,22.97997,258.044668023787,64.0726784837939,6
1237671939804561880,24.32967,22.71788,21.12364,258.045082219663,64.0660693655225,3
1237671939804561674,25.90908,23.89148,23.21454,258.242953262398,64.0473159836332,6
1237671939804561666,24.47853,24.83429,23.04601,258.244600444399,64.0466635719956,6
1237671939804561517,24.63618,22.22476,24.80215,258.136525244273,64.0352132436631,3
1237651311070020149,23.47768,23.14959,21.29743,258.281070052953,64.0857437759132,3
1237651311070020148,22.29764,20.9585,19.32376,258.280858306775,64.0836619470731,3
1237651311070019904,20.65891,18.91677,18.0287,258.364256560221,63.9921029923698,3
1237651311070019684,25.10701,22.99116,21.90098,258.29975779783,64.0768704937363,6
1237651311070019638,20.14368,17.96904,16.98694,258.333277508926,64.0568032526732,3
1237651297648312934,23.00134,22.70743,22.0513,258.281886966067,63.9905640452138,3
1237651297648312911,23.6134,21.76081,20.48634,258.201455518149,63.9940227066015,3
1237651297648312880,22.39923,21.74001,19.92781,258.24352351461,64.0101702575733,3
1237651297648247933,25.81186,26.4875,21.54212,258.137435911869,64.0238879118396,6
1237651297648247778,23.71073,21.37838,20.52735,258.201408916525,64.0386804040296,3
1237651297648247762,23.0398,21.98329,21.2681,258.045002374874,64.0229135392431,3
1237651297648247655,24.49325,22.01689,21.1875,258.045637595689,64.0830249636783,3
1237651297648247631,23.26546,21.63765,20.62353,258.044458572699,64.0912723339208,3
1237651297648247443,21.13451,20.33929,20.01428,258.200579509849,64.1022182593807,6
1237651297648247376,25.26005,23.71118,22.10513,258.28080147289,64.0481918349913,3
1237651297648247200,23.27405,22.30607,20.97708,258.045145179833,64.0660531163778,6
1237651297648247188,21.78581,21.53488,21.27055,258.045019653204,64.0711064922387,6
1237651297648247161,22.23635,19.74603,18.38166,258.045962024776,64.0873865898686,6
1237651297648247042,18.41911,16.94048,16.32531,258.280879310579,64.0319270670945,6
1237651297648246946,24.97765,21.64986,21.16799,258.136594655145,64.0352196346684,3
1237651297648246903,14.69317,13.46543,12.90374,258.128034935725,64.0299341797696,6
1237651297648246934,21.0659,19.07838,18.30909,258.128698005443,64.0847799574867,3
1237651297648246941,22.11594,19.68062,18.76494,258.090629497191,64.053475088878,3
1237651297648247046,22.63655,19.02308,18.1858,258.280272242879,64.0326173268639,3
1237651297648247047,21.13274,20.16031,19.25636,258.280670654981,64.0277651629461,3
1237651297648247270,24.47615,20.29246,19.44908,258.297846197691,64.0501692567068,3
1237671939804561504,23.55381,25.11438,19.4309,258.090596903829,64.0534817230582,3
1237671939804626958,18.7056,16.53059,15.58619,258.315826222437,64.0518473831523,3
1237671939804628289,22.97415,22.56226,21.32478,258.297900188611,64.0099279706129,3
1237671939804627797,25.58718,24.74726,22.07467,258.279300271462,64.0110880743593,3
1237671939804627722,21.52702,20.48599,20.1164,258.377511234305,64.0153252792302,3
1237671939804627343,24.06965,24.91855,23.39541,258.345636897727,64.0653444079464,6
1237671939804627333,24.52246,23.57023,24.82959,258.344315652804,64.0725800465869,6
1237671939804627077,21.26525,20.12876,19.2427,258.28062765375,64.0277417105515,3
1237671939804627076,20.28321,18.54035,17.74467,258.280198677133,64.0325649762108,3
1237671939804627030,25.2691,23.30469,23.30684,258.280492336756,64.0482186518075,6
1237671939804627017,25.11545,23.07781,22.3208,258.280035846099,64.0638952642096,3
1237671939804627004,23.62598,23.20533,22.93104,258.315039700106,64.058202131973,6
1237671939804626995,23.94454,22.01355,21.63329,258.344293852012,64.0507594667465,3
1237671939804626987,23.5171,21.83673,21.188,258.297565129529,64.0577941545671,3
1237671939804626968,21.93677,19.36834,18.44525,258.280252115199,64.0618644451546,3
1237671939804562099,21.4014,19.89276,19.04428,258.199671778675,64.090827325622,3
1237671939804562093,22.75136,22.35798,21.22857,258.19927234555,64.0231935037649,3
1237671939804562002,24.20234,23.13119,22.17909,258.245291119576,64.031146763365,3
1237671939804561924,23.82226,21.10258,19.82677,258.089423768822,64.0874780222787,6
1237671939804561675,24.53901,23.72169,23.79521,258.24503266935,64.0546242774083,3
1237671939804561664,24.25124,23.68779,22.80885,258.246152877116,64.0563574275917,6
1237671939804561663,24.55019,25.17683,23.5325,258.245239364234,64.0479754240469,3
1237671939804561499,20.96644,18.86687,18.08221,258.128664042449,64.084764533522,3
1237671939804561464,15.15059,14.92752,14.80668,258.127956454023,64.0299384249076,6
1237651311070020620,23.16357,25.00112,23.05599,258.377647605618,64.0270005478949,6
1237651311070020542,23.91502,22.65964,21.75744,258.345656920531,64.0251481437586,3
1237651311070019769,24.10929,20.76157,20.5086,258.377470069871,64.0153596789024,3
1237651311070019677,25.7102,22.49985,21.82522,258.297135469389,64.0738254120529,6
1237651311070019659,23.47289,21.80352,20.93603,258.297823071362,64.0577346961729,3
1237651311070019635,18.54993,16.41165,15.46243,258.315858299743,64.0518401200955,3
1237651297648312676,20.63239,18.77236,17.78625,258.296829329551,64.0154738106307,3
1237651297648247940,23.817,22.88005,21.792,258.245630392123,64.0312720037084,3
1237651297648247813,23.97143,21.88465,21.25137,258.199381433162,64.0232477123244,3
1237651297648247803,22.97526,22.3586,21.8082,258.199078096122,64.0286227652273,3
1237651297648247451,21.99573,19.52868,18.68676,258.1997299677,64.0908396145998,3
1237651297648247370,21.41956,19.30365,18.42021,258.280279123144,64.0618655638444,3
1237671939804562579,23.8699,22.62782,21.66268,258.199041111591,64.028528471232,3
1237651297648246952,24.49708,20.09205,19.75428,258.199744780211,64.0773542886155,3
1237671939804628538,26.93361,20.21845,19.48748,258.29778572362,64.0620045824183,3
1237671939804628524,22.65119,22.67028,22.31977,258.316108901591,64.0933424944423,3
1237671939804628508,24.28626,23.90169,23.72319,258.315210360998,63.9942369131879,3
1237671939804627609,24.56009,20.85235,19.50501,258.279857331988,64.0975217566504,6
1237651311069954434,22.39305,20.95604,19.49253,258.27993911757,64.0975190642707,6
1237671939804628324,25.36502,23.89566,22.32277,258.377496205928,64.0269979173181,6
1237671939804627877,24.25537,22.4999,21.70439,258.345359762192,64.0251948766319,3
1237671939804627853,25.38842,22.38961,20.82532,258.316720808661,64.0385474389684,6
1237671939804627847,23.03995,21.08009,20.25221,258.296871278938,64.0739285749328,3
1237671939804627845,23.29231,22.16685,22.25274,258.296897341361,64.0692830985349,3
1237671939804561437,23.24051,24.18034,22.4428,258.017681388158,64.0452454429663,3
1237651297648247883,25.66466,23.07788,21.70897,258.067978220223,64.105257612017,6
1237671939804561495,20.81291,18.6418,17.70591,258.069256791664,64.0586866383096,3
1237671939804561657,24.31232,23.54865,22.20217,258.223839391706,64.0566700797125,6
1237671939804561968,21.44417,18.89631,17.56817,258.166209404449,64.0398336401286,6
1237671939804561969,23.03355,21.64643,21.04791,258.166209184437,64.0416363495773,3
1237671939804561990,23.6307,20.44006,19.24961,258.224676925677,64.0204011458898,6
1237671939804562001,24.00024,23.48902,21.79184,258.224600825789,64.0281418150403,3
1237671939804562029,21.53279,20.49199,20.21714,258.223646226287,64.0970063860917,6
1237671939804562144,21.80516,20.80821,20.4429,258.166420995949,64.0271302970393,3
1237671939804562157,25.23749,22.19495,20.78453,258.224479023722,64.0113575106809,6
1237671939804562435,25.67019,23.07279,21.66756,258.067956455442,64.1051788898095,6
1237671939804562653,25.12978,21.87997,21.08064,258.223728459029,64.1081130035249,3
1237671939804562799,25.48087,23.28841,21.50995,258.069061969775,63.9910342543582,3
1237671939804562823,24.5072,23.53512,22.28755,258.068728694419,64.0916384125741,3
1237671939804563017,25.16095,23.61077,22.52411,258.068309626715,64.0147640319347,3
1237671939804626965,21.09865,18.94639,18.0063,258.289928682623,64.0533946715054,3
1237671939804627008,24.72074,22.87446,22.26527,258.290421822237,64.0503767135109,3
1237671939804627022,23.92822,23.07877,22.73333,258.313803942335,64.0456153456503,6
1237671939804627024,23.89231,23.65976,22.91995,258.268315143759,64.0541028505974,6
1237671939804627308,18.3631,16.29896,15.37289,258.313418594991,64.0732914439889,3
1237671939804627312,23.59642,21.67663,20.28135,258.313910597627,64.0797450633457,6
1237671939804627340,24.41275,25.21023,24.57979,258.35094420672,64.0677984730368,3
1237671939804627811,22.46072,22.746,22.93168,258.290152198975,64.0108727402018,3
1237671939804627813,22.36821,20.5078,19.71929,258.29012697027,64.0161324899593,3
1237671939804627819,26.02992,22.87573,21.26516,258.269866104093,64.0750236895044,3
1237671939804627839,23.21218,22.46874,22.1187,258.314258635507,64.0044655254598,3
1237671939804628507,25.86926,24.71142,25.10136,258.290769631086,63.9924398858613,6
1237671939804561607,23.96908,23.29326,21.82085,258.223738791432,63.9969669956264,3
1237671939804561445,17.87343,16.54036,16.07666,258.06826796606,63.9989804042765,6
1237651311070019681,25.04704,22.38517,22.1256,258.313150605516,64.0667414442403,6
1237651311070019673,23.69154,22.17649,21.92261,258.314924066514,64.0581279712678,3
1237651311070019632,18.38132,16.28147,15.3306,258.313445569949,64.0733409700629,3
1237651297648313254,23.05086,22.83047,21.68994,258.291372126177,64.0070778050345,3
1237651297648313249,25.73444,22.98424,21.98167,258.290115763743,64.0109048891331,3
1237651297648312875,22.82103,22.21104,20.77228,258.224562454986,64.0113625055534,6
1237651297648312678,24.64372,20.54188,19.69185,258.290103316786,64.0161396412951,3
1237651297648312368,25.34714,23.32876,22.32593,258.223674063637,63.9969627014133,6
1237651297648247916,24.80807,23.0921,21.17945,258.269864120376,64.0750354686243,3
1237651297648247791,21.7421,20.91848,20.42956,258.166490170696,64.0271474544817,3
1237651297648247660,22.6777,22.1152,21.45401,258.223550519871,64.1081037969887,3
1237651297648247387,23.37652,20.50591,19.32354,258.224779279391,64.0204063943282,6
1237651297648247356,21.63875,20.50004,20.26891,258.223648069445,64.0970057473907,6
1237651297648247268,20.9363,18.97746,17.99469,258.289965508752,64.0534040647058,3
1237651297648247259,24.17845,21.97824,21.35347,258.166270126152,64.041615699792,3
1237651297648247257,21.66048,18.89981,17.537,258.166346708423,64.0398116782473,6
1237651297648247050,17.87407,16.54759,16.06463,258.068368216198,63.9990012238265,6
1237651297648246932,24.63534,18.92018,18.17249,258.069272184505,64.0586796016667,3
