,objID,modelMag_u,modelMag_g,modelMag_r,RA_x,DEC_x,type,bestObjID,RA_y,DEC_y,z,u_g,g_r
474,1.2376512976483128e+18,21.39743,20.1163,19.35568,258.28359927087996,64.003610128196,3.0,,,,,1.281130000000001,0.7606199999999994
477,1.2376513110700196e+18,23.67192,22.303160000000002,21.71026,258.311107130171,64.0601409730427,3.0,,,,,1.3687599999999982,0.5929000000000002
478,1.2376513110700206e+18,22.90086,22.46173,21.64869,258.335868391576,64.0980851101809,3.0,,,,,0.43913000000000224,0.8130400000000009
482,1.2376719398045617e+18,23.284689999999998,21.0124,20.06925,258.236553747156,64.0531396343037,3.0,,,,,2.272289999999998,0.9431499999999993
484,1.237671939804562e+18,20.207720000000002,18.24144,17.3039,258.132192927414,63.9973435542129,3.0,1.237671939804562e+18,258.13222,63.997333,0.07837883,1.9662800000000011,0.937540000000002
489,1.237671939804627e+18,24.6447,22.6783,22.07845,258.310839544592,64.0601821535553,3.0,,,,,1.9664000000000001,0.59985
490,1.2376719398046272e+18,18.47799,17.75812,17.6492,258.33538747109,64.0094516635584,3.0,1.2376719398046272e+18,258.33535,64.00944399999999,0.07988858,0.7198699999999967,0.10892000000000124
494,1.2376719398046275e+18,24.299329999999998,24.8325,24.41432,258.30974656877004,64.0677595520208,3.0,,,,,-0.5331700000000019,0.41817999999999955
495,1.2376719398046277e+18,22.1164,21.75496,21.723879999999998,258.335341291541,64.02238113634719,3.0,,,,,0.3614399999999982,0.031080000000002883
496,1.2376719398046277e+18,26.24118,21.54489,19.68435,258.283802669888,64.0106279198587,3.0,,,,,4.696290000000001,1.8605400000000003
497,1.2376719398046277e+18,24.322010000000002,22.39341,20.68974,258.28270845269697,64.0833323546945,3.0,,,,,1.928600000000003,1.703669999999999
498,1.237671939804628e+18,22.4662,22.26836,21.62152,258.3097798556,64.103886468147,3.0,,,,,0.19783999999999935,0.646840000000001
499,1.237671939804628e+18,25.13737,21.42772,20.91229,258.335973501541,64.0981692497931,3.0,,,,,3.70965,0.515430000000002
500,1.2376719398046285e+18,25.08142,22.53311,22.16851,258.310245060969,64.011599559821,3.0,,,,,2.5483100000000007,0.36459999999999937
501,1.2376719398046277e+18,21.39682,20.117070000000002,19.34535,258.283478691524,64.00358053337101,3.0,,,,,1.27975,0.771720000000002
502,1.2376719398046277e+18,24.91822,22.925639999999998,20.61701,258.334958402622,64.0228647333919,3.0,,,,,1.9925800000000038,2.3086299999999973
503,1.2376513110700204e+18,21.99505,21.427529999999997,20.206970000000002,258.335217195247,64.0226145534087,3.0,,,,,0.5675200000000018,1.2205599999999954
504,1.2376513110700198e+18,18.42289,17.73395,17.6092,258.33541886739,64.00946395463471,3.0,,,,,0.6889399999999988,0.1247499999999988
508,1.2376513110700204e+18,23.53507,22.36518,22.52835,258.359345542665,64.0326320747097,3.0,,,,,1.1698900000000023,-0.16317000000000093
510,1.2376719398045614e+18,23.5182,21.52802,20.98033,258.164468640371,64.0776730342908,3.0,,,,,1.9901799999999987,0.5476900000000029
511,1.2376719398045614e+18,28.41815,26.18082,16.19823,258.164157602256,64.0663379385839,3.0,,,,,2.23733,9.982590000000002
512,1.237671939804562e+18,19.90379,18.874589999999998,18.63715,258.26622326821,64.03317964771871,3.0,,,,,1.029200000000003,0.23743999999999943
515,1.237671939804563e+18,26.19138,22.78603,21.56638,258.266251096047,64.0400934882052,3.0,,,,,3.4053499999999985,1.2196500000000015
516,1.237671939804563e+18,24.42858,24.79071,23.5678,258.065429829693,63.9903830450955,3.0,,,,,-0.3621300000000005,1.2229100000000024
518,1.237671939804627e+18,25.41687,24.13099,22.98845,258.358899444482,64.0529142724302,3.0,,,,,1.2858799999999988,1.1425400000000003
524,1.2376719398046282e+18,22.35947,23.24042,22.32255,258.265312193998,64.0930007684169,3.0,,,,,-0.8809499999999986,0.9178700000000006
525,1.2376719398046282e+18,24.1548,23.18425,22.28877,258.359686730528,64.0326525598081,3.0,,,,,0.9705500000000029,0.8954799999999992
526,1.2376719398046282e+18,25.601229999999997,23.768629999999998,22.365470000000002,258.358061217489,64.0605630572972,3.0,,,,,1.8325999999999993,1.4031599999999962
527,1.2376719398046272e+18,25.04438,23.13905,21.97474,258.264976061357,64.06934695053191,3.0,,,,,1.9053299999999993,1.1643100000000004
531,1.2376512976483133e+18,25.308970000000002,24.73862,22.386960000000002,258.163967107536,63.997849246315205,3.0,,,,,0.5703500000000012,2.351659999999999
532,1.2376512976483133e+18,23.63279,24.97084,23.22249,258.164316231467,64.00869872547689,3.0,,,,,-1.338049999999999,1.7483499999999985
533,1.237651297648248e+18,22.604020000000002,23.08987,22.55735,258.265362771632,64.0929390178331,3.0,,,,,-0.4858499999999992,0.5325200000000017
535,1.2376512976482473e+18,19.75913,18.86681,18.63058,258.266255836162,64.033190920463,3.0,,,,,0.892319999999998,0.2362300000000026
536,1.2376512976482473e+18,25.16897,23.605529999999998,21.004479999999997,258.26502234163996,64.06938327433129,3.0,,,,,1.5634400000000035,2.6010500000000008
541,1.237671939804627e+18,19.85969,17.761870000000002,16.80067,258.333247294098,64.05681205658439,3.0,1.237671939804627e+18,258.33324,64.056802,0.07682644,2.0978199999999987,0.9612000000000016
542,1.237671939804627e+18,25.06531,24.669629999999998,24.11593,258.333577188207,64.0503678267544,3.0,,,,,0.39568000000000225,0.5536999999999992
544,1.2376719398046277e+18,23.26117,22.027520000000003,20.06586,258.280808772607,64.0836235704188,3.0,1.2376719398046277e+18,258.28084,64.083642,0.45745509999999995,1.2336499999999972,1.961660000000002
546,1.2376719398046282e+18,23.69414,23.3736,22.11391,258.333100037397,64.0256177598836,3.0,,,,,0.32054000000000116,1.259689999999999
548,1.237671939804628e+18,22.44241,22.04049,21.10991,258.29974863666,64.0769885300659,3.0,,,,,0.4019200000000005,0.9305799999999991
549,1.2376719398046277e+18,24.46627,22.847720000000002,22.019579999999998,258.281262512543,64.085613273844,3.0,,,,,1.618549999999999,0.8281400000000048
551,1.2376719398046275e+18,20.63508,18.73167,17.80722,258.36423402497,63.9920816666655,3.0,,,,,1.9034099999999974,0.9244500000000002
554,1.237671939804563e+18,23.03228,22.94671,22.33719,258.045124060253,64.0540672180187,3.0,,,,,0.08557000000000059,0.6095199999999998
558,1.2376719398045627e+18,22.5565,22.47833,22.01555,258.281838759254,63.9906549391876,3.0,,,,,0.07817000000000007,0.46277999999999864
559,1.2376719398045627e+18,23.4703,21.805429999999998,19.89048,258.243508921829,64.0101664347128,3.0,,,,,1.664870000000004,1.9149499999999975
560,1.2376719398045627e+18,23.14319,21.18533,20.42556,258.201335282891,64.0386570068615,3.0,,,,,1.9578600000000002,0.7597699999999996
561,1.2376719398045624e+18,25.41751,22.10435,20.71431,258.201473405516,63.9940239577962,3.0,,,,,3.31316,1.390039999999999
562,1.2376719398045624e+18,24.81314,21.58071,20.69556,258.04426192864497,64.0912646677982,3.0,,,,,3.232430000000001,0.8851499999999994
563,1.2376719398045624e+18,25.23433,22.0606,21.10995,258.04550283082995,64.0830556989891,3.0,,,,,3.173729999999999,0.9506499999999996
564,1.2376719398045624e+18,24.03442,21.59733,21.17596,258.045011680623,64.0227957188647,3.0,,,,,2.4370900000000013,0.4213699999999996
565,1.2376719398045624e+18,24.20885,24.81607,23.991989999999998,258.044513980332,64.0238101438165,3.0,,,,,-0.6072199999999981,0.8240800000000021
568,1.237671939804562e+18,21.90253,21.88239,21.34235,258.045110180579,64.0710366171607,3.0,,,,,0.020139999999997826,0.5400400000000012
570,1.237671939804562e+18,24.32967,22.717879999999997,21.123639999999998,258.045082219663,64.0660693655225,3.0,,,,,1.6117900000000027,1.5942399999999992
573,1.2376719398045614e+18,24.63618,22.22476,24.80215,258.136525244273,64.03521324366311,3.0,,,,,2.4114199999999997,-2.577390000000001
574,1.23765131107002e+18,23.47768,23.14959,21.29743,258.281070052953,64.0857437759132,3.0,,,,,0.32808999999999955,1.8521600000000014
575,1.23765131107002e+18,22.297639999999998,20.9585,19.32376,258.28085830677503,64.0836619470731,3.0,,,,,1.3391399999999969,1.6347400000000007
576,1.2376513110700198e+18,20.658910000000002,18.91677,18.0287,258.364256560221,63.992102992369794,3.0,,,,,1.7421400000000027,0.888069999999999
578,1.2376513110700196e+18,20.14368,17.96904,16.98694,258.333277508926,64.0568032526732,3.0,,,,,2.17464,0.9820999999999991
579,1.2376512976483128e+18,23.00134,22.70743,22.0513,258.281886966067,63.990564045213794,3.0,,,,,0.29391000000000034,0.6561299999999974
580,1.2376512976483128e+18,23.6134,21.76081,20.48634,258.201455518149,63.9940227066015,3.0,,,,,1.8525899999999993,1.2744700000000009
581,1.2376512976483128e+18,22.39923,21.74001,19.92781,258.24352351461005,64.0101702575733,3.0,,,,,0.6592199999999977,1.8122000000000007
583,1.2376512976482478e+18,23.710729999999998,21.37838,20.52735,258.201408916525,64.03868040402959,3.0,,,,,2.332349999999998,0.8510300000000015
584,1.2376512976482478e+18,23.0398,21.98329,21.2681,258.045002374874,64.02291353924309,3.0,,,,,1.0565099999999994,0.7151899999999998
585,1.2376512976482476e+18,24.49325,22.01689,21.1875,258.045637595689,64.0830249636783,3.0,,,,,2.4763599999999997,0.8293900000000001
586,1.2376512976482476e+18,23.26546,21.63765,20.62353,258.044458572699,64.0912723339208,3.0,,,,,1.6278100000000002,1.014120000000002
588,1.2376512976482473e+18,25.26005,23.71118,22.10513,258.28080147289,64.04819183499129,3.0,,,,,1.5488700000000009,1.6060499999999998
593,1.237651297648247e+18,24.97765,21.64986,21.16799,258.136594655145,64.0352196346684,3.0,,,,,3.3277900000000002,0.4818700000000007
595,1.237651297648247e+18,21.0659,19.07838,18.309089999999998,258.128698005443,64.0847799574867,3.0,,,,,1.98752,0.7692900000000016
596,1.237651297648247e+18,22.11594,19.68062,18.76494,258.090629497191,64.053475088878,3.0,,,,,2.4353199999999973,0.9156800000000018
597,1.237651297648247e+18,22.63655,19.02308,18.1858,258.280272242879,64.0326173268639,3.0,,,,,3.6134699999999995,0.8372799999999998
598,1.237651297648247e+18,21.13274,20.16031,19.25636,258.280670654981,64.0277651629461,3.0,,,,,0.9724299999999992,0.9039499999999983
599,1.2376512976482473e+18,24.47615,20.292460000000002,19.44908,258.297846197691,64.0501692567068,3.0,,,,,4.183689999999999,0.8433800000000033
600,1.2376719398045614e+18,23.553810000000002,25.11438,19.4309,258.090596903829,64.0534817230582,3.0,,,,,-1.5605699999999985,5.683479999999999
601,1.237671939804627e+18,18.7056,16.53059,15.58619,258.31582622243695,64.05184738315229,3.0,,,,,2.1750100000000003,0.9443999999999999
602,1.2376719398046282e+18,22.97415,22.562260000000002,21.32478,258.297900188611,64.00992797061289,3.0,,,,,0.41188999999999965,1.2374800000000015
603,1.2376719398046277e+18,25.58718,24.74726,22.07467,258.279300271462,64.0110880743593,3.0,,,,,0.8399199999999993,2.6725899999999996
604,1.2376719398046277e+18,21.52702,20.48599,20.1164,258.377511234305,64.0153252792302,3.0,,,,,1.0410299999999992,0.3695900000000023
607,1.2376719398046272e+18,21.26525,20.12876,19.2427,258.28062765375,64.0277417105515,3.0,,,,,1.136490000000002,0.8860600000000005
608,1.2376719398046272e+18,20.28321,18.54035,17.744670000000003,258.280198677133,64.0325649762108,3.0,,,,,1.7428600000000003,0.7956799999999973
610,1.237671939804627e+18,25.11545,23.07781,22.3208,258.280035846099,64.0638952642096,3.0,,,,,2.0376399999999997,0.7570100000000011
612,1.237671939804627e+18,23.94454,22.01355,21.63329,258.34429385201196,64.0507594667465,3.0,,,,,1.9309900000000013,0.3802599999999998
613,1.237671939804627e+18,23.5171,21.83673,21.188000000000002,258.297565129529,64.0577941545671,3.0,,,,,1.68037,0.6487299999999969
614,1.237671939804627e+18,21.936770000000003,19.36834,18.44525,258.280252115199,64.0618644451546,3.0,,,,,2.568430000000003,0.9230899999999984
615,1.2376719398045622e+18,21.4014,19.89276,19.04428,258.199671778675,64.090827325622,3.0,,,,,1.5086399999999998,0.8484799999999986
616,1.2376719398045622e+18,22.751360000000002,22.357979999999998,21.22857,258.19927234555,64.0231935037649,3.0,,,,,0.39338000000000406,1.1294099999999965
617,1.237671939804562e+18,24.20234,23.13119,22.17909,258.245291119576,64.031146763365,3.0,,,,,1.0711499999999994,0.9521000000000015
619,1.2376719398045617e+18,24.53901,23.72169,23.79521,258.24503266935,64.0546242774083,3.0,,,,,0.8173200000000023,-0.07352000000000203
621,1.2376719398045617e+18,24.55019,25.17683,23.5325,258.245239364234,64.0479754240469,3.0,,,,,-0.6266399999999983,1.64433
622,1.2376719398045614e+18,20.96644,18.866870000000002,18.08221,258.128664042449,64.08476453352199,3.0,,,,,2.0995699999999964,0.7846600000000024
625,1.2376513110700206e+18,23.915020000000002,22.65964,21.75744,258.345656920531,64.0251481437586,3.0,,,,,1.2553800000000024,0.9022000000000006
626,1.2376513110700198e+18,24.109289999999998,20.761570000000003,20.5086,258.377470069871,64.0153596789024,3.0,,,,,3.3477199999999954,0.25297000000000125
628,1.2376513110700196e+18,23.47289,21.803520000000002,20.93603,258.297823071362,64.0577346961729,3.0,,,,,1.6693699999999971,0.8674900000000036
629,1.2376513110700196e+18,18.54993,16.41165,15.46243,258.315858299743,64.0518401200955,3.0,,,,,2.138279999999998,0.9492200000000022
630,1.2376512976483126e+18,20.63239,18.77236,17.78625,258.29682932955103,64.01547381063071,3.0,,,,,1.8600300000000018,0.98611
631,1.237651297648248e+18,23.816999999999997,22.88005,21.791999999999998,258.245630392123,64.0312720037084,3.0,,,,,0.936949999999996,1.0880500000000026
632,1.2376512976482478e+18,23.971429999999998,21.88465,21.25137,258.199381433162,64.0232477123244,3.0,,,,,2.0867799999999974,0.6332799999999992
633,1.2376512976482478e+18,22.975260000000002,22.3586,21.8082,258.19907809612204,64.0286227652273,3.0,,,,,0.6166600000000031,0.5503999999999998
634,1.2376512976482476e+18,21.99573,19.528679999999998,18.68676,258.1997299677,64.0908396145998,3.0,,,,,2.4670500000000004,0.8419199999999982
635,1.2376512976482473e+18,21.41956,19.30365,18.42021,258.280279123144,64.06186556384439,3.0,,,,,2.1159099999999995,0.8834400000000002
636,1.2376719398045627e+18,23.8699,22.62782,21.662679999999998,258.199041111591,64.02852847123201,3.0,,,,,1.2420800000000014,0.9651400000000017
637,1.237651297648247e+18,24.49708,20.09205,19.754279999999998,258.199744780211,64.07735428861551,3.0,,,,,4.40503,0.33777000000000257
638,1.2376719398046285e+18,26.933609999999998,20.21845,19.487479999999998,258.29778572362005,64.0620045824183,3.0,,,,,6.715159999999997,0.7309700000000028
639,1.2376719398046285e+18,22.65119,22.670279999999998,22.319770000000002,258.316108901591,64.0933424944423,3.0,,,,,-0.019089999999998497,0.3505099999999963
640,1.2376719398046285e+18,24.286260000000002,23.90169,23.72319,258.315210360998,63.9942369131879,3.0,,,,,0.38457000000000363,0.17849999999999966
644,1.237671939804628e+18,24.255370000000003,22.4999,21.70439,258.345359762192,64.0251948766319,3.0,,,,,1.7554700000000025,0.7955100000000002
646,1.237671939804628e+18,23.03995,21.08009,20.25221,258.296871278938,64.0739285749328,3.0,,,,,1.9598600000000026,0.8278799999999968
647,1.237671939804628e+18,23.29231,22.16685,22.25274,258.296897341361,64.0692830985349,3.0,,,,,1.1254600000000003,-0.08588999999999913
648,1.2376719398045614e+18,23.24051,24.18034,22.4428,258.017681388158,64.0452454429663,3.0,,,,,-0.9398300000000006,1.7375400000000027
650,1.2376719398045614e+18,20.812910000000002,18.6418,17.70591,258.06925679166403,64.05868663830961,3.0,,,,,2.1711100000000023,0.9358900000000006
653,1.237671939804562e+18,23.03355,21.64643,21.04791,258.166209184437,64.04163634957729,3.0,,,,,1.387120000000003,0.598519999999997
655,1.237671939804562e+18,24.000239999999998,23.48902,21.79184,258.22460082578897,64.02814181504029,3.0,,,,,0.511219999999998,1.6971799999999995
657,1.2376719398045622e+18,21.80516,20.80821,20.4429,258.16642099594895,64.02713029703929,3.0,,,,,0.9969500000000018,0.36530999999999736
660,1.2376719398045627e+18,25.12978,21.87997,21.08064,258.223728459029,64.10811300352489,3.0,,,,,3.24981,0.7993300000000012
661,1.2376719398045627e+18,25.48087,23.28841,21.50995,258.069061969775,63.991034254358205,3.0,,,,,2.1924600000000005,1.778459999999999
662,1.237671939804563e+18,24.5072,23.535120000000003,22.28755,258.068728694419,64.0916384125741,3.0,,,,,0.9720799999999983,1.2475700000000032
663,1.237671939804563e+18,25.16095,23.610770000000002,22.52411,258.068309626715,64.0147640319347,3.0,,,,,1.5501799999999974,1.086660000000002
664,1.237671939804627e+18,21.09865,18.94639,18.0063,258.289928682623,64.05339467150539,3.0,,,,,2.1522599999999983,0.9400900000000014
665,1.237671939804627e+18,24.72074,22.87446,22.26527,258.290421822237,64.0503767135109,3.0,,,,,1.8462800000000001,0.6091899999999981
668,1.2376719398046272e+18,18.3631,16.29896,15.37289,258.313418594991,64.0732914439889,3.0,,,,,2.0641399999999983,0.9260700000000011
670,1.2376719398046275e+18,24.41275,25.21023,24.57979,258.35094420672,64.06779847303679,3.0,,,,,-0.7974800000000002,0.6304400000000001
671,1.2376719398046277e+18,22.460720000000002,22.746,22.93168,258.29015219897497,64.01087274020179,3.0,,,,,-0.28527999999999665,-0.1856800000000014
672,1.2376719398046277e+18,22.36821,20.5078,19.71929,258.29012697027,64.0161324899593,3.0,,,,,1.8604100000000017,0.7885099999999987
673,1.2376719398046277e+18,26.02992,22.875729999999997,21.26516,258.269866104093,64.07502368950439,3.0,,,,,3.1541900000000034,1.6105699999999956
674,1.2376719398046277e+18,23.21218,22.46874,22.1187,258.31425863550703,64.00446552545979,3.0,,,,,0.7434399999999997,0.3500399999999999
676,1.2376719398045617e+18,23.969079999999998,23.29326,21.82085,258.223738791432,63.9969669956264,3.0,,,,,0.6758199999999981,1.47241
679,1.2376513110700196e+18,23.69154,22.17649,21.92261,258.31492406651404,64.0581279712678,3.0,,,,,1.5150499999999987,0.2538800000000023
680,1.2376513110700196e+18,18.381320000000002,16.281470000000002,15.3306,258.313445569949,64.0733409700629,3.0,,,,,2.09985,0.9508700000000019
681,1.2376512976483133e+18,23.05086,22.830470000000002,21.68994,258.291372126177,64.0070778050345,3.0,,,,,0.2203899999999983,1.1405300000000018
682,1.2376512976483133e+18,25.73444,22.98424,21.98167,258.29011576374296,64.0109048891331,3.0,,,,,2.7501999999999995,1.0025699999999986
684,1.2376512976483126e+18,24.643720000000002,20.54188,19.69185,258.29010331678603,64.0161396412951,3.0,,,,,4.101840000000003,0.8500300000000003
686,1.2376512976482478e+18,24.80807,23.0921,21.17945,258.26986412037604,64.07503546862429,3.0,,,,,1.7159700000000022,1.9126499999999993
687,1.2376512976482478e+18,21.7421,20.91848,20.429560000000002,258.16649017069597,64.0271474544817,3.0,,,,,0.8236200000000018,0.4889199999999967
688,1.2376512976482476e+18,22.6777,22.1152,21.45401,258.22355051987097,64.1081037969887,3.0,,,,,0.5625,0.6611900000000013
691,1.2376512976482473e+18,20.9363,18.97746,17.99469,258.289965508752,64.0534040647058,3.0,,,,,1.9588399999999986,0.9827700000000021
692,1.2376512976482473e+18,24.17845,21.97824,21.35347,258.166270126152,64.041615699792,3.0,,,,,2.200210000000002,0.624769999999998
695,1.237651297648247e+18,24.63534,18.92018,18.17249,258.069272184505,64.0586796016667,3.0,,,,,5.715160000000001,0.7476899999999986
696,1.2376512976483133e+18,23.962670000000003,24.147029999999997,21.9233,258.069119027998,63.991001617166795,3.0,,,,,-0.18435999999999453,2.223729999999996
699,1.237671939804627e+18,22.12148,20.41323,24.80211,258.349220821517,64.0564588702714,3.0,,,,,1.7082499999999996,-4.38888
700,1.237671939804627e+18,22.03784,20.20986,19.77563,258.375399582435,64.0376769309055,3.0,,,,,1.8279800000000002,0.43422999999999945
701,1.237671939804627e+18,24.04055,22.29596,21.58512,258.294088826871,64.0553886199791,3.0,,,,,1.7445899999999988,0.710840000000001
702,1.2376719398046275e+18,24.565920000000002,23.31543,22.38375,258.375044666599,64.0107395084041,3.0,,,,,1.2504900000000028,0.9316800000000001
704,1.2376719398046275e+18,23.77385,23.573079999999997,24.19782,258.320890770019,64.0807750612463,3.0,,,,,0.2007700000000021,-0.6247400000000027
708,1.237671939804563e+18,25.525879999999997,23.99396,25.67047,258.103992249599,64.090220373271,3.0,,,,,1.531919999999996,-1.6765100000000004
709,1.237671939804563e+18,23.783360000000002,22.8835,21.86723,258.189559083742,64.03436813631471,3.0,,,,,0.8998600000000003,1.0162700000000022
710,1.2376719398045627e+18,24.57387,23.631970000000003,22.57537,258.043105347286,64.0189251752069,3.0,,,,,0.9418999999999969,1.056600000000003
711,1.2376719398045627e+18,22.34171,22.57157,21.66645,258.18917933682496,64.10007976470689,3.0,,,,,-0.22986000000000217,0.9051200000000001
712,1.2376719398045624e+18,22.3237,21.31194,20.10527,258.043491464809,64.09249901426679,3.0,,,,,1.0117599999999989,1.206669999999999
713,1.2376719398045622e+18,21.87744,20.01464,19.1762,258.043245299954,64.1023895677696,3.0,,,,,1.8628,0.8384399999999985
714,1.237671939804562e+18,21.09824,19.0564,18.15462,258.043341958627,64.07031408312321,3.0,,,,,2.0418400000000005,0.9017799999999987
715,1.2376719398045617e+18,24.25339,23.92522,23.53014,258.249688524577,64.0568478259201,3.0,,,,,0.3281700000000001,0.3950800000000001
716,1.2376719398045617e+18,24.05671,22.9723,22.14562,258.188351720723,64.0088507109271,3.0,,,,,1.0844099999999983,0.8266799999999996
717,1.2376719398045614e+18,22.749000000000002,21.89656,21.15604,258.18933509558497,64.07623874082621,3.0,,,,,0.8524400000000014,0.7405200000000001
718,1.2376719398045614e+18,24.39394,22.565579999999997,21.7796,258.104212332083,64.0597491809939,3.0,,,,,1.8283600000000035,0.7859799999999986
720,1.2376513110700196e+18,23.805139999999998,23.25861,22.3407,258.348639990331,64.072067271614,3.0,,,,,0.5465299999999971,0.9179100000000027
721,1.2376513110700196e+18,18.841089999999998,17.26044,16.6049,258.374991206288,64.04394619974829,3.0,,,,,1.5806499999999986,0.6555399999999985
722,1.2376512976483128e+18,24.84757,22.41337,21.94329,258.24893660826,64.0013301195733,3.0,,,,,2.4342000000000006,0.4700799999999994
726,1.237651297648248e+18,23.45601,24.9095,22.62069,258.043102014389,64.0189022860024,3.0,,,,,-1.4534900000000022,2.2888100000000016
727,1.237651297648248e+18,24.570420000000002,23.02679,21.16946,258.249147650192,64.0270727751246,3.0,,,,,1.5436300000000038,1.8573299999999975
729,1.2376512976482478e+18,22.35248,21.36842,20.21857,258.18817091733996,64.0251696481535,3.0,,,,,0.9840599999999995,1.1498500000000007
730,1.2376512976482476e+18,24.54831,21.960729999999998,21.53588,258.189085574147,64.1001722503957,3.0,,,,,2.5875800000000027,0.4248499999999993
731,1.2376512976482476e+18,22.0784,22.0034,21.163710000000002,258.103787522486,64.09308997858561,3.0,,,,,0.07499999999999929,0.8396899999999974
732,1.2376512976482476e+18,21.44663,21.075870000000002,19.838420000000003,258.043485250383,64.0925150520698,3.0,,,,,0.3707599999999971,1.237449999999999
733,1.2376512976482476e+18,21.88256,20.05375,19.20744,258.043328514997,64.10242590097221,3.0,,,,,1.8288100000000007,0.8463100000000026
735,1.2376512976482473e+18,23.1095,22.47091,21.60642,258.294140023625,64.0554328416643,3.0,,,,,0.6385900000000007,0.86449
736,1.2376512976482473e+18,21.467570000000002,19.16916,18.27088,258.043357267141,64.0703117800714,3.0,,,,,2.2984100000000005,0.8982800000000033
739,1.2376719398046285e+18,25.60419,23.85262,25.667839999999998,258.322191027611,63.997199455811995,3.0,,,,,1.7515699999999974,-1.8152199999999965
740,1.2376719398046285e+18,25.43992,23.626170000000002,22.34999,258.274165252743,64.0869635297044,3.0,,,,,1.8137499999999989,1.2761800000000036
742,1.2376719398046277e+18,24.784679999999998,22.80226,22.1251,258.274417178928,64.0658216734132,3.0,,,,,1.9824199999999976,0.6771600000000007
743,1.2376719398045624e+18,22.66711,21.32035,20.16092,258.188094694041,64.025136458983,3.0,,,,,1.3467599999999997,1.1594300000000004
746,1.2376719398046285e+18,25.30854,22.5783,22.4893,258.321876221314,64.00799424107929,3.0,,,,,2.730240000000002,0.08899999999999864
747,1.2376719398045627e+18,23.8075,22.68864,21.3236,258.2490926741,64.0270308362963,3.0,,,,,1.1188600000000015,1.3650400000000005
748,1.2376719398045627e+18,24.84976,23.0589,22.12697,258.249977355765,63.9995765231042,3.0,,,,,1.7908599999999986,0.9319300000000013
749,1.2376719398045627e+18,25.4501,22.1748,21.31093,258.248989500034,64.0011847442956,3.0,,,,,3.275299999999998,0.8638700000000021
751,1.237651297648247e+18,17.923189999999998,15.830079999999999,14.85578,258.258490725597,64.05231330901529,3.0,,,,,2.0931099999999994,0.9742999999999995
752,1.237651297648247e+18,23.75289,22.64261,21.14355,258.258202286974,64.0415786319335,3.0,,,,,1.1102799999999995,1.49906
753,1.2376512976482473e+18,21.0855,19.18816,18.310660000000002,258.187979053253,64.0310324938474,3.0,,,,,1.8973399999999998,0.8774999999999977
755,1.2376512976482476e+18,22.29331,20.6311,19.94625,258.1868152482,64.1023075155035,3.0,,,,,1.6622100000000017,0.6848500000000008
756,1.2376512976482478e+18,22.36005,20.94953,20.11554,258.258573041403,64.07516735475009,3.0,,,,,1.4105200000000018,0.83399
757,1.2376512976482478e+18,24.55685,22.486420000000003,21.485129999999998,258.07003862713503,64.0795658099462,3.0,,,,,2.070429999999998,1.0012900000000045
762,1.2376719398045617e+18,17.96696,15.81899,14.82889,258.25845785894404,64.0522970884749,3.0,,,,,2.147970000000001,0.9901
763,1.2376719398045617e+18,24.98638,23.06812,21.20571,258.258160053931,64.041539010261,3.0,,,,,1.91826,1.8624100000000006
766,1.237671939804562e+18,21.07348,19.18147,18.28698,258.187916665094,64.0310221679009,3.0,,,,,1.892009999999999,0.8944900000000011
767,1.237671939804562e+18,20.73166,18.64048,17.759339999999998,258.25886727389997,64.0010633825778,3.0,,,,,2.0911800000000014,0.881140000000002
768,1.2376719398045624e+18,24.73733,22.46079,21.54326,258.069764382583,64.0794705226343,3.0,,,,,2.2765400000000007,0.9175299999999993
769,1.2376719398045627e+18,23.93681,25.155079999999998,22.65561,258.071067013778,63.9922475661096,3.0,,,,,-1.2182699999999969,2.4994699999999987
771,1.237671939804563e+18,23.8089,23.21753,22.57462,258.25778191578,63.9929619418773,3.0,,,,,0.5913700000000013,0.6429100000000005
772,1.237671939804627e+18,23.290779999999998,21.27371,22.04125,258.370427736025,64.0390605264833,3.0,,,,,2.017069999999997,-0.7675400000000003
776,1.2376719398046277e+18,23.5017,20.88701,20.025479999999998,258.25852876057496,64.0751418742441,3.0,,,,,2.6146899999999995,0.8615300000000019
777,1.237671939804628e+18,22.60984,22.12614,21.18194,258.370085150977,64.0184687762067,3.0,,,,,0.4836999999999989,0.9441999999999986
778,1.237671939804628e+18,27.70027,20.395570000000003,20.61228,258.369713851149,64.0574625345773,3.0,,,,,7.304699999999997,-0.21670999999999552
779,1.237671939804628e+18,23.84252,22.99119,22.50189,258.370555081095,64.0734557792862,3.0,,,,,0.8513300000000008,0.48930000000000007
781,1.2376719398045624e+18,23.81139,21.50584,21.25512,258.10359032286897,64.0929137057921,3.0,,,,,2.30555,0.2507199999999976
783,1.2376513110700204e+18,23.106920000000002,22.1093,21.2462,258.36996559014597,64.0184549959486,3.0,,,,,0.9976200000000013,0.8630999999999993
785,1.2376512976483126e+18,20.09938,18.55744,17.678739999999998,258.258914633179,64.0010597190003,3.0,,,,,1.5419400000000003,0.878700000000002
787,1.2376719398045617e+18,23.662329999999997,25.11458,21.07404,258.186704309505,64.10229261100311,3.0,,,,,-1.452250000000003,4.04054
792,1.2376512976483133e+18,25.24459,23.25846,22.05024,258.151134491175,64.0063268323795,3.0,,,,,1.9861299999999993,1.2082200000000007
